source_id,ra_deg,dec_deg,paralaxe_mas,erro_paralaxe_mas,pmra_mas_ano,pmdec_mas_ano,vel_radial_km_s,G_mag,BP_RP
3727748630418376704,209.556506,12.582063,106.8404,0.0413,-329.6030,720.3422,,11.0512,2.6606
5020179503252128768,31.449610,-30.176178,106.6096,0.0273,-525.1906,103.9812,39.89,11.0507,2.5479
3186021141200137472,69.448602,-8.826516,106.3390,0.0152,238.3810,-1552.4080,,13.6007,0.5692
5412250540681250560,146.121372,-45.779097,106.1727,0.0141,-462.6209,-582.6677,47.42,9.1588,2.3153
5664814198431308288,144.007485,-21.665201,105.9789,0.0227,138.7218,-990.3417,-35.03,9.8917,2.3962
5368479017141170304,179.856153,-52.789161,105.7052,0.0922,-1068.4436,-129.3045,,16.0138,5.1324
1143321672882274560,92.584322,82.100816,105.6903,0.0142,50.2632,-1336.2462,-2.02,9.4701,2.3630
4147112604476417792,271.434474,-14.378358,105.5229,0.0361,-344.8700,24.8704,,13.2552,3.6784
3409711211681795584,70.735482,18.953203,105.4275,0.0210,656.6470,-1116.5935,25.82,9.0044,2.3010
6078114541943893888,189.460097,-52.001346,105.3467,0.0213,-1034.7101,29.7923,-5.93,9.5650,2.4894
1040827088726734976,130.331590,59.491659,105.2935,0.0313,-260.2762,-1279.5622,7.13,13.0823,3.6712
5203276810942065536,139.285588,-77.826747,105.0336,0.0265,636.1923,-806.5293,44.22,11.5566,3.1513
970354749937140736,90.622108,49.861821,104.9590,0.0347,67.3820,-849.9876,20.97,12.6815,3.4047
1810616448010879488,310.147188,15.502590,104.9190,0.0300,1320.6787,662.1467,-59.30,11.8374,3.1421
1349047857580994560,265.983242,43.375930,104.9147,0.0177,10.3374,-603.1983,-14.53,9.4501,2.3978
628080246633611520,148.478240,20.948079,104.7638,0.0357,-345.9726,393.2490,-11.33,12.3635,3.1984
3478127467639543296,173.623279,-32.830317,104.6570,0.0267,-701.8023,828.9283,,14.5483,0.9370
3478127463341507072,173.619315,-32.827685,104.6133,0.0277,-670.2302,822.3992,-22.09,5.7383,1.0040
2188318517720321664,306.524317,58.575380,104.4415,0.0261,261.0376,542.9056,-60.26,12.3523,3.3413
4025850731201819392,175.262501,34.199940,104.4252,0.1005,-12.5216,-381.1959,-5.70,5.1110,0.9060
6779821003058453120,312.569142,-34.413153,104.1310,0.0346,335.7690,-297.0362,-25.37,12.0486,3.1832
5425628298649940608,144.940096,-41.065970,104.0957,0.0176,-527.1472,357.0394,18.06,9.6314,2.5324
43574131143039104,58.175979,17.014957,103.5008,0.0882,433.1830,-645.3686,35.96,12.1761,3.2023
1725759404752580736,211.379275,83.842706,103.4474,0.4873,-623.6684,561.3088,,20.1206,2.5087
5946986063684477056,263.807237,-48.678777,103.3081,0.0216,74.0692,470.1658,-23.45,9.2936,2.2718
5946986063671469824,263.805947,-48.677804,103.2027,0.0462,-8.6583,501.7491,-25.70,11.6138,2.8484
6254033894121581952,235.517777,-19.476367,103.1798,0.3159,-2009.7473,-1037.9330,83.18,10.6859,2.6100
6794047652729201024,311.291183,-31.342500,102.9432,0.0231,281.3190,-360.1477,-6.90,7.8434,2.1113
4698424845771339520,25.750304,-67.312958,102.9078,0.0111,-329.2643,-1018.5091,,13.6966,0.6537
1749030362195988096,307.679355,7.826109,102.7966,0.8009,664.0465,-111.6595,,20.1352,3.2219
750586216906847104,162.436287,35.542870,102.7521,0.4059,-700.8643,-1048.6688,64.61,11.6253,2.9661
5052876333365036928,44.360885,-31.096293,102.6993,0.4759,623.3875,346.3772,,19.8882,3.0742
3200303384927512960,70.098471,-5.501689,102.5942,0.0612,334.5291,127.9137,,14.9043,4.6403
4017860992519744384,175.550675,26.702954,102.3014,0.0302,895.0875,-813.5498,8.87,9.5820,2.4493
2358022227591374336,16.230222,-18.122449,102.2827,0.0358,1292.1879,488.1039,12.49,12.6972,3.4199
6792436799477051904,310.464731,-32.437515,101.9724,0.0770,296.9076,-301.4291,-8.08,9.6055,3.1264
1589250088362827776,228.747226,48.801312,101.9645,0.2567,-938.0439,1464.6296,,19.2418,3.7472
1314438839310796800,251.276248,33.510925,101.5615,0.0150,-39.9385,382.2241,-32.05,7.4862,1.6995
522863309964987520,15.668951,62.345451,101.4238,0.0169,731.0880,90.5317,-6.28,8.6713,2.1754
522864272041351296,15.839645,62.365893,101.3724,0.0480,730.3980,85.9667,,11.9272,3.3054
527956488340229632,8.143031,67.234328,101.0864,0.4607,1748.3189,-347.5893,-3.37,9.5666,2.3045
4358031335898505472,249.091402,-2.325961,101.0719,0.0501,456.0583,-309.2241,-13.11,5.5536,1.0146
5699418131466175488,123.797197,-23.737394,101.0408,0.0269,111.9835,64.2988,45.26,11.0594,2.7753
1412645602995521920,255.850402,51.409064,100.9274,0.0219,124.4100,610.1452,37.17,11.9810,3.1607
272855565763652480,69.422784,52.891503,100.9161,0.0266,304.1255,-475.1460,33.73,7.9525,1.7985
3840711729206827520,142.683243,0.320223,100.9033,0.0265,-569.0163,-549.3861,46.20,10.5018,2.6515
6792436799475128960,310.464334,-32.437037,100.7921,0.0726,246.9290,-417.1948,-4.06,9.5758,3.0310
3243715604392800512,57.682547,-6.100991,100.7299,0.0409,-445.6176,-1371.1958,-9.64,11.4772,2.8148
4535928365908540416,280.293134,24.787728,100.6850,0.0215,505.3443,87.0449,,10.7255,3.0982
6109610086872510592,210.962481,-42.699347,100.6025,0.0336,-379.2834,-290.5103,-0.29,11.6952,2.9163
4535928365908541440,280.293274,24.789035,100.5553,0.0310,498.6829,57.1277,-11.48,12.9364,3.5548
1187851653287128576,223.623109,16.100531,100.5243,0.0210,279.1174,-117.9082,-7.97,9.1234,2.2817
527956488339113600,8.142840,67.233278,100.3966,0.0374,1703.2256,-250.0562,-0.54,11.1068,2.6195
1618010323247026560,217.650336,59.724274,100.3110,0.0437,-808.2018,157.3967,,14.8437,4.7970
102162639019033600,38.405137,24.924132,100.1465,0.0429,48.3917,-675.7897,-6.48,11.5293,2.9684
3359074685047632640,99.291431,17.566317,100.0232,0.0208,-764.4141,337.8832,-58.64,8.8783,1.9536
1205070452055788928,240.707705,20.583654,99.7948,0.0328,-961.3159,-1242.6208,6.86,11.1673,2.8870
512167948043650816,26.942677,63.851408,99.5902,0.0438,581.6840,-246.4623,2.62,5.4104,0.9710
1045525233191254784,153.142097,57.061238,99.5585,0.0377,-344.0759,-533.2747,-4.13,10.5243,2.6461
4725889546721486976,39.140280,-59.466172,99.5231,0.0317,575.2069,457.6408,15.15,12.6120,3.4166
751975660302006784,160.399641,37.609284,99.4619,0.0333,-1457.0659,-358.6585,-1.26,11.5485,2.9841
1661568850770761600,209.383281,61.493822,99.3325,0.0193,-31.6931,216.2896,-26.54,6.1699,1.2206
6012446244330608768,234.141789,-37.909940,99.1846,0.0435,-338.6619,-802.1004,-63.01,11.3748,2.8627
1010729194865571456,135.132261,46.584089,99.1650,0.0357,-472.8346,-523.5863,2.05,11.7927,3.1021
6377828354964753792,358.463174,-75.634219,98.8490,0.0167,244.1085,-379.3136,-9.47,9.0072,2.3489
4389844948935164544,262.594834,5.547410,98.8439,0.0156,29.7386,-249.3178,-12.95,8.5330,1.9845
3487062064765702272,179.478767,-27.709806,98.2980,0.0203,-1080.9011,-620.9292,48.29,6.5787,1.3511
3292000966760477312,76.061207,11.057493,98.2346,0.0338,-63.2883,194.6048,-3.34,12.2198,3.0364
5264749303462961280,92.562358,-74.753988,97.9158,0.0573,121.5958,-212.4109,36.06,4.9001,0.8880
3338097377577012480,81.999768,9.640568,97.8868,0.0288,-191.3438,-756.8368,60.59,11.1748,2.7103
6073573215330461952,191.471571,-55.114537,97.8091,0.0231,350.7684,-137.0007,6.38,12.1078,3.0927
6825822095663585536,333.432592,-17.687105,97.6762,0.0375,856.6461,-306.6963,-22.87,12.0671,3.0963
4999067471248893952,10.855454,-41.295374,97.6608,0.0323,-488.4871,-582.3139,-28.31,11.5579,2.9445
6650117736660187136,280.778006,-54.615624,97.6598,0.0305,-137.7106,-492.5757,18.90,11.4962,3.0002
229155579195699456,64.970402,42.552043,97.4490,0.0953,528.6646,-1441.6138,,15.5551,4.8630
1022780838739029120,138.975553,53.418311,97.3450,0.0218,-1086.3884,-1121.2812,,13.7822,0.4156
3421840993510952192,77.582631,27.231048,97.3185,0.0708,-213.2720,-630.8103,,14.9257,4.5384
4514347014282093312,287.458980,17.666560,97.2418,0.0448,-640.5630,-424.0981,-14.55,11.9503,3.1185
327944328126649856,34.294737,35.441219,96.7355,0.0475,548.9680,-259.6053,,13.6889,3.9345
5160075762132996992,43.135678,-12.770555,96.5200,0.0258,397.3526,-189.2812,17.80,5.8123,1.0603
6491249026683800832,344.098171,-60.067854,96.3362,0.0300,-521.0512,-939.2448,10.91,12.2994,3.2655
4572835535272627712,254.536304,25.741901,96.2333,0.0244,-115.3138,-508.0871,3.76,8.8236,2.1124
1762523981210977664,311.157568,15.292304,96.2022,0.0573,303.6801,-155.4880,,15.2678,4.8737
4646535078125821568,47.629732,-68.601398,96.1834,0.0289,39.6682,-103.2374,,11.4096,-0.1750
3657653114880309248,210.259612,-2.652207,95.9575,0.0253,-825.4629,598.4329,-26.33,8.8634,2.1136
4805600119646735616,83.366706,-42.955533,95.9320,0.2456,-19.2632,39.2962,-3.19,11.0662,3.0010
1016186483391641216,137.155472,50.533523,95.9290,0.5493,-414.6803,-470.2605,,19.7375,3.5210
3489719481290397696,181.361344,-23.552365,95.9017,0.0182,41.8186,226.5584,,12.7381,0.2947
5299440441521812992,140.399140,-60.281144,95.6982,0.0145,-840.1851,182.0555,39.59,8.6806,2.0229
5715352842388433664,114.672846,-21.226691,95.6634,0.0211,456.6289,-475.3445,-29.04,10.6108,2.5610
4364527594192166400,256.260055,-5.071572,95.5670,0.0241,-916.3429,-1138.7619,34.12,7.2647,1.4640
4364480521350598144,256.303322,-5.099267,95.5597,0.0214,-917.2066,-1132.1526,34.42,9.1779,2.1733
788357434914248448,169.879539,46.692610,95.5222,0.0783,308.0539,-608.6109,,13.6583,3.8147
4566158991430299520,252.741579,22.453352,95.5199,0.0256,36.4867,400.1257,-42.67,12.3993,3.2256
5249863805819472640,145.711752,-63.631908,95.4759,0.0214,508.3417,62.9435,22.79,11.7632,3.0718
2997171394834174976,89.832565,-14.081838,95.2714,0.7179,571.3405,-338.1670,,20.1298,3.0877
445100418805396608,52.702554,54.231972,95.2169,0.0392,-151.9874,-3.4181,,13.7143,3.8150
4201781696994082944,290.139095,-7.662944,95.1784,0.0310,-70.5910,-177.9740,11.31,10.9722,2.5619
4201781696994073472,290.145238,-7.667404,95.1758,0.0292,-61.2243,-161.8461,,12.2535,0.0368
2515037264041041536,33.079599,3.567385,95.1606,0.0247,-1762.4057,-1852.8711,-2.66,9.2058,2.1157
1051547052218220160,149.033175,62.785869,95.0477,0.0157,-303.9219,-583.4129,14.85,8.2312,1.9278
426641955043723520,15.336900,61.362138,94.9701,0.0172,362.4915,-811.6220,7.00,9.8461,2.3376
2467732906559754496,27.769525,-6.119239,94.7113,0.0494,545.4238,-266.5308,4.48,12.7014,3.3474
2531195858721613056,17.465000,-3.723959,94.6225,0.2026,372.1681,8.6520,,16.3495,4.8509
2683023811628007296,330.540802,1.398992,94.5637,0.0473,-452.3718,-278.7252,17.99,8.4034,1.9672
436648129327098496,47.275405,49.612874,94.5412,0.1448,1262.1928,-91.0828,49.47,3.9026,0.7821
4516795626657707008,290.406735,20.861105,94.3990,0.0434,-949.4992,-1456.6536,3.57,11.9345,3.0469
2817999068780218368,350.403537,17.284242,94.3667,0.0287,-536.9745,-1382.4095,-6.31,10.3588,2.8175
6235533167875990272,238.186931,-26.389154,94.3573,0.0528,211.4407,-452.9213,,14.0784,4.0795
3171631420210205056,68.818027,-16.114492,94.3054,0.2099,160.0832,315.1396,,14.6066,4.8214
5271055243163629056,124.532896,-68.314513,94.2664,0.0155,94.7938,-340.0843,-6.10,10.6055,2.5037
978338677527779200,106.907071,48.685735,94.2200,0.0249,-33.9850,-303.8672,-54.92,12.0269,2.8679
4078319494857310336,280.547108,-23.484032,94.2156,0.0286,181.4441,-242.7855,-68.82,10.9650,2.5387
4295619138933719808,290.505314,7.039777,94.1929,0.0264,-739.8597,-444.9451,23.96,11.2573,2.5976
2289304297045379456,291.074526,75.555923,94.0674,0.0196,369.4224,592.2824,-19.33,13.3804,3.6624
5848753805085988352,223.538494,-66.081429,93.9418,0.3651,483.4941,-359.3584,,18.4362,4.9484
2028065934962125184,296.439196,27.119907,93.8790,0.0295,-46.1498,-1224.5652,-3.23,11.4776,2.8602
2028065934962124928,296.439812,27.120218,93.8749,0.0325,-1.5169,-1220.4725,-6.53,12.0056,2.9935
3689602277083844480,192.681396,-0.769894,93.8547,0.0245,-29.8710,-397.0024,4.39,7.8227,1.8054
6349094336559890944,311.671104,-81.722876,93.7431,0.0184,539.7692,-544.2410,-16.09,10.3878,2.5234
5272690766709543680,125.356727,-67.052628,93.6720,0.0195,-397.3430,660.1913,,15.0774,1.1779
1262763648230973440,225.283902,22.833638,93.1655,0.1355,-43.1195,-65.1380,,16.5098,5.1831
4574048021719710848,259.974799,26.502412,92.9857,0.0252,-214.8369,350.8502,-35.59,10.1480,2.6806
4574048021719712640,259.969567,26.502319,92.9583,0.0305,-226.0399,354.9843,-34.49,11.4587,3.1281
5382868669400908928,172.939577,-41.045677,92.9284,0.0257,-717.4376,171.1832,-1.10,10.2482,2.6811
4937000898856156288,32.622946,-50.820906,92.9251,0.0461,2125.4161,637.9750,55.22,5.8936,1.0134
1642642957122493824,244.183258,67.256641,92.8985,0.0160,-483.0059,89.0488,-18.72,9.6187,2.4827
3489874340631095936,183.536372,-23.754323,92.8892,0.0309,44.1809,84.3229,,12.2938,3.1822
1642641410934267008,244.172390,67.239216,92.8766,0.0146,-497.9154,84.0465,-19.62,7.9018,1.8327
3536123338748976256,167.376707,-24.600630,92.8036,0.0268,-797.2780,-446.7033,-4.20,9.4666,2.3027
4223813264304668288,302.325837,-1.228971,92.6525,0.0444,-43.9988,-374.0221,-53.43,12.6729,3.3290
2090085056523454464,280.494411,31.830526,92.6127,0.0174,-300.3239,8.2380,-31.63,10.2014,2.4696
664214600677732864,126.329313,21.262974,92.6006,0.8221,-504.4537,-302.6708,,20.4021,2.5266
6290519435137636224,209.790731,-19.835180,92.4689,0.0387,-560.3785,-187.0328,-16.39,11.3964,3.0123
453562088496088320,42.148555,54.387861,92.0362,0.0302,-423.5459,-385.2918,,15.1172,1.1163
5062273240775788416,39.964174,-34.140057,92.0028,0.0175,535.7992,-1665.1226,10.78,10.6816,2.4512
395234439752169344,3.058219,50.419975,91.9646,0.0183,-461.3321,-551.6673,,14.2363,0.6292
881250430700478080,119.666946,32.788522,91.9295,1.7397,-224.4395,-331.5318,,20.8811,2.8617
6324308389531786112,217.752980,-12.297870,91.8962,0.0359,-408.1045,-398.6950,-1.92,10.6678,2.7012
179700710496485504,67.606972,39.847326,91.8429,0.0269,274.7362,-565.4349,15.73,12.3067,3.1710
2601148128510120576,337.224954,-13.426715,91.8382,0.0539,-328.0699,-1044.8714,,14.5433,4.3713
5213167330349528064,117.300852,-76.702723,91.8263,0.0185,-102.1536,-192.9182,0.18,10.1621,2.5644
2110165780975185792,278.653052,40.123078,91.7995,0.0186,57.5307,-206.4671,12.57,10.1682,2.7699
2232348941893483520,358.111389,75.544656,91.7722,0.0425,309.8995,25.3336,,6.0537,1.2165
5657274198660921472,148.848909,-27.262009,91.7371,0.0389,-103.5646,-156.8137,5.24,10.8160,2.6669
326173044957518080,34.269652,34.223136,91.6504,0.4271,1151.9350,-246.6054,-7.20,4.6711,0.8315
1003752587430126464,103.522633,60.867338,91.6112,0.5031,483.2063,-980.5302,,10.0033,2.5343
1669449084967071872,220.586624,66.055619,91.4791,0.0156,-299.0311,-38.6151,18.55,9.8540,2.2963
4505805591300126080,280.687269,13.906221,91.4644,0.0283,-31.0304,354.2485,-34.37,11.4006,2.9072
6265453524968112640,233.733004,-14.315149,91.4216,0.1116,-918.8056,-330.2272,,15.7476,5.1460
1471777269618346240,204.371620,35.717502,91.3876,0.0185,319.9009,-58.7052,-15.08,8.3575,1.7998
1431783457574556672,252.107938,59.054971,91.3400,0.0220,131.7125,-297.7826,,12.2790,-0.0183
3493736924979792768,178.926749,-22.417165,91.2692,0.0741,-374.4997,-187.2184,,15.0966,4.8065
1287312100751643776,217.178272,33.174412,91.1634,0.0994,-346.9611,-710.9861,,16.6091,4.7496
4846689899968623744,53.230791,-44.701350,91.1477,0.0150,-311.4934,133.9462,22.56,10.3906,2.4695
3496355755520065408,189.898900,-26.970550,91.1127,0.0306,-585.3450,-188.5421,-28.57,13.3926,3.4783
3936909723803146368,199.215672,17.016002,91.0176,0.0236,636.2847,-264.6783,7.62,6.2977,1.1009
5683871247496205312,146.189796,-18.214364,90.9932,0.0271,-1600.5290,-171.2307,8.76,11.0825,2.8189
3936909723803146496,199.217828,17.015464,90.9475,0.0232,649.6655,-263.9366,5.95,8.8698,2.0207
3796442680948579328,177.677121,1.763519,90.8945,0.1934,740.7463,-270.9272,4.38,3.4686,0.8190
5369480397355535872,175.837290,-51.842934,90.7335,0.0173,654.3030,-539.5170,3.29,9.5069,2.1275
772430527947893632,175.432499,42.751574,90.6896,0.0258,-575.5276,-89.7994,-8.97,10.5821,2.7784
1792830060723673472,325.669790,20.996592,90.5454,0.0168,-224.6672,-649.6145,,13.1747,0.2337
2616132101175106816,334.326975,-8.804703,90.4893,0.2221,-462.2145,-288.0487,35.64,12.0864,2.9958
5134635708766250752,28.208952,-22.434865,90.4171,0.0213,845.6320,-1.5053,12.28,8.1863,1.8876
4947513157730843136,41.294887,-43.743956,90.1772,0.0250,32.0322,-387.7983,27.90,11.0483,2.7808
4776266794388393472,73.381005,-55.859965,90.1675,0.0166,126.1433,76.7708,29.32,9.9159,2.5391
4776266798684508928,73.378430,-55.858487,90.1467,0.0209,146.1946,69.5407,32.30,10.7385,2.8291
4610177733290768896,272.404105,38.455696,90.1234,0.0156,-316.4544,-468.3476,-19.51,6.1298,1.0834
4588438567346043776,276.534062,30.235540,90.0858,0.0832,-2290.7520,-683.2741,,15.9309,5.2399
2802397960855105920,9.838653,21.248833,90.0248,0.0482,-461.9483,-369.6243,-33.07,5.6543,1.0181
4282578724832056576,284.499690,5.902697,90.0212,0.0214,-196.3276,-1220.6110,9.96,8.4605,1.9783
411311395692644224,15.495586,54.182178,90.0129,0.0257,-304.1345,-116.3828,-7.19,13.1510,3.4826
5302788969815543936,129.508517,-58.934301,89.9929,0.2356,-56.9730,-313.6540,,14.5238,4.4516
4310275491469537152,283.864620,8.402202,89.9065,0.0261,91.4779,-69.0216,,9.0302,2.5379
3059246454092369024,109.323101,-5.019387,89.8202,0.0288,420.9960,-390.2658,11.80,11.8617,2.9143
2616132101175335936,334.325681,-8.806487,89.7340,0.1350,-495.5187,-251.4000,34.59,12.9012,3.3367
438829629114680704,41.052222,49.228052,89.6850,0.1638,334.7082,-89.2507,24.55,3.9830,0.6921
1508886439891509248,210.641802,46.339717,89.6023,0.0289,575.1390,-40.5867,-40.74,9.0279,2.0562
1193030490492925824,239.114697,15.655913,89.5647,0.1835,311.1825,-1282.7670,6.51,3.6944,0.7035
1508886439891508736,210.642445,46.340657,89.5327,0.0285,582.1064,-44.6006,-40.46,9.1614,2.0989
5544743925212648320,123.112418,-35.495498,89.5064,0.0155,-65.4794,-29.2045,-373.74,14.3463,0.6835
438829835272390784,41.044940,49.231397,89.3739,0.0320,317.2463,-60.4091,25.25,9.1397,2.1873
5571142580908768384,92.721118,-43.401643,89.3710,0.0206,131.1570,734.0300,31.03,10.9958,2.7101
5528866839863569024,130.823407,-38.880869,89.3522,0.0151,-301.1284,340.1991,12.87,6.2846,1.1147
6294928369390563968,206.459877,-17.970681,89.3256,0.0225,-307.0500,-552.4402,4.57,10.5983,2.7036
5292028393100840320,110.214097,-62.169021,89.1970,0.0147,-285.6815,194.7973,36.37,11.1379,2.6362
3184351876391975808,69.423413,-11.039752,89.1897,0.0199,-226.9229,-195.9870,-7.13,9.4081,2.2475
1208695640675619584,230.961245,17.460360,89.1284,0.0331,-391.9186,-1259.2962,42.14,12.1952,3.0678
3218697767783768320,87.831675,-0.171522,89.1121,0.0211,112.6395,226.8028,,14.4252,0.6978
709563717249089792,130.067668,31.452426,89.0702,0.0307,205.5268,120.3603,66.87,10.9899,2.7032
145421309108301184,67.250195,21.923475,89.0546,0.0234,-67.0175,174.6268,-35.74,7.7041,1.7386
890663968222557440,105.153468,31.954630,89.0182,0.3676,86.7035,-549.7139,,18.1431,4.9015
798068905726303232,143.910611,35.808981,89.0092,0.0937,-726.5139,-259.0575,14.23,5.2004,0.9341
4295524821431807232,291.303364,7.011041,88.9971,0.6273,42.8782,212.7177,,19.9262,4.5134
798068940086479104,143.912709,35.809997,88.9812,0.1002,-674.0794,-215.7696,12.07,11.1823,2.7310
1332966881549315456,247.827445,40.865724,88.8227,0.0261,-143.4341,306.2676,-21.99,12.9273,3.5190
975968718869126144,112.676901,48.193954,88.7231,0.0298,-201.2823,-1272.1624,-56.50,12.1165,2.9580
4327580052130121728,251.340396,-13.334776,88.6970,0.1210,-362.2805,-808.5516,,17.2056,4.9700
4383790518216171264,250.025715,0.704534,88.6929,0.0290,175.7962,-158.0057,5.36,12.1795,3.0286
5412947081295024896,147.782211,-43.504882,88.6737,0.0173,461.6027,-471.8797,-9.78,7.1964,1.4578
5959737748540750592,259.725989,-41.531853,88.6137,0.0708,-219.6351,-911.9655,,14.5535,4.3193
6746465363619405824,297.901838,-35.177027,88.4240,0.0505,351.0787,45.5523,6.85,12.4290,3.0520
2560771312759450496,25.832197,4.318255,88.3060,0.0233,-422.4133,-765.0324,-26.37,9.9074,2.3605
4989399774745144448,15.720962,-37.627709,88.2915,0.0558,1469.8931,250.7730,,15.3383,4.9384
6746465363623545984,297.901370,-35.176646,88.2070,0.0745,382.7085,97.0899,5.39,12.2057,3.0919
2109049433075668480,274.515537,38.771158,88.0109,0.0171,-363.8340,-1027.3832,0.45,10.7486,2.5341
2109049433075667584,274.512014,38.771514,87.9814,0.0206,-377.5615,-1050.7836,-0.56,12.1783,2.9264
191109281417914880,84.857137,40.641523,87.9747,0.0801,646.1496,-834.4919,,15.2733,4.8928
2911981886751531648,91.931322,-25.745764,87.7020,0.0187,-185.0013,-202.8744,13.46,10.7377,2.5548
4656782698309778432,88.360391,-71.562066,87.6803,0.0268,12.1250,396.9519,,14.0897,4.0259
3339921875389105152,84.129114,11.327618,87.5297,0.0242,-2.8178,-56.3497,21.36,8.1951,1.8159
1266092694561970432,223.460801,23.556241,87.5012,0.0650,-692.0327,90.6103,,10.7278,2.7746
