planeta,tempo_desde_meio_transito_h,fluxo_relativo
HAT-P-7 b,-2.03235,1.0002200
HAT-P-7 b,-2.01600,1.0002414
HAT-P-7 b,-1.99966,1.0000417
HAT-P-7 b,-1.98331,1.0000023
HAT-P-7 b,-1.96696,0.9998518
HAT-P-7 b,-1.95061,0.9997743
HAT-P-7 b,-1.93427,0.9998615
HAT-P-7 b,-1.91792,0.9995834
HAT-P-7 b,-1.90158,0.9993787
HAT-P-7 b,-1.88523,0.9994155
HAT-P-7 b,-1.86888,0.9989955
HAT-P-7 b,-1.85253,0.9987110
HAT-P-7 b,-1.83619,0.9986122
HAT-P-7 b,-1.81984,0.9985179
HAT-P-7 b,-1.80350,0.9981082
HAT-P-7 b,-1.78715,0.9976340
HAT-P-7 b,-1.77080,0.9974516
HAT-P-7 b,-1.75445,0.9972372
HAT-P-7 b,-1.73811,0.9969113
HAT-P-7 b,-1.72176,0.9964997
HAT-P-7 b,-1.70541,0.9962630
HAT-P-7 b,-1.68907,0.9961371
HAT-P-7 b,-1.67272,0.9957647
HAT-P-7 b,-1.65637,0.9959303
HAT-P-7 b,-1.64003,0.9953147
HAT-P-7 b,-1.62368,0.9954393
HAT-P-7 b,-1.60734,0.9950480
HAT-P-7 b,-1.59099,0.9949840
HAT-P-7 b,-1.57464,0.9950777
HAT-P-7 b,-1.55830,0.9948731
HAT-P-7 b,-1.54195,0.9948682
HAT-P-7 b,-1.52560,0.9943358
HAT-P-7 b,-1.50926,0.9945615
HAT-P-7 b,-1.49291,0.9943689
HAT-P-7 b,-1.47656,0.9944269
HAT-P-7 b,-1.46022,0.9943798
HAT-P-7 b,-1.44387,0.9946010
HAT-P-7 b,-1.42752,0.9944930
HAT-P-7 b,-1.41118,0.9945402
HAT-P-7 b,-1.39483,0.9943669
HAT-P-7 b,-1.37848,0.9944809
HAT-P-7 b,-1.36214,0.9944936
HAT-P-7 b,-1.34579,0.9944019
HAT-P-7 b,-1.32944,0.9943830
HAT-P-7 b,-1.31309,0.9941206
HAT-P-7 b,-1.29675,0.9942974
HAT-P-7 b,-1.28040,0.9939836
HAT-P-7 b,-1.26406,0.9940919
HAT-P-7 b,-1.24771,0.9940458
HAT-P-7 b,-1.23136,0.9938389
HAT-P-7 b,-1.21501,0.9940799
HAT-P-7 b,-1.19867,0.9941025
HAT-P-7 b,-1.18232,0.9940142
HAT-P-7 b,-1.16597,0.9941750
HAT-P-7 b,-1.14963,0.9940174
HAT-P-7 b,-1.13328,0.9937156
HAT-P-7 b,-1.11694,0.9940817
HAT-P-7 b,-1.10059,0.9939212
HAT-P-7 b,-1.08424,0.9934779
HAT-P-7 b,-1.06789,0.9937315
HAT-P-7 b,-1.05155,0.9939203
HAT-P-7 b,-1.03520,0.9938538
HAT-P-7 b,-1.01886,0.9939127
HAT-P-7 b,-1.00251,0.9944825
HAT-P-7 b,-0.98616,0.9940409
HAT-P-7 b,-0.96981,0.9935936
HAT-P-7 b,-0.95347,0.9936408
HAT-P-7 b,-0.93712,0.9938240
HAT-P-7 b,-0.92077,0.9937219
HAT-P-7 b,-0.90443,0.9936537
HAT-P-7 b,-0.88808,0.9936583
HAT-P-7 b,-0.87174,0.9936414
HAT-P-7 b,-0.85539,0.9937220
HAT-P-7 b,-0.83904,0.9936975
HAT-P-7 b,-0.82269,0.9935074
HAT-P-7 b,-0.80635,0.9938530
HAT-P-7 b,-0.79000,0.9935904
HAT-P-7 b,-0.77365,0.9938090
HAT-P-7 b,-0.75731,0.9934775
HAT-P-7 b,-0.74096,0.9935988
HAT-P-7 b,-0.72461,0.9935418
HAT-P-7 b,-0.70827,0.9932031
HAT-P-7 b,-0.69192,0.9933050
HAT-P-7 b,-0.67557,0.9932095
HAT-P-7 b,-0.65923,0.9932575
HAT-P-7 b,-0.64288,0.9934765
HAT-P-7 b,-0.62653,0.9934379
HAT-P-7 b,-0.61019,0.9934796
HAT-P-7 b,-0.59384,0.9931573
HAT-P-7 b,-0.57749,0.9932393
HAT-P-7 b,-0.56115,0.9933328
HAT-P-7 b,-0.54480,0.9932287
HAT-P-7 b,-0.52845,0.9933745
HAT-P-7 b,-0.51211,0.9934133
HAT-P-7 b,-0.49576,0.9935309
HAT-P-7 b,-0.47941,0.9931773
HAT-P-7 b,-0.46307,0.9931264
HAT-P-7 b,-0.44672,0.9933399
HAT-P-7 b,-0.43037,0.9935490
HAT-P-7 b,-0.41403,0.9935992
HAT-P-7 b,-0.39768,0.9933130
HAT-P-7 b,-0.38133,0.9935458
HAT-P-7 b,-0.36499,0.9934208
HAT-P-7 b,-0.34864,0.9932461
HAT-P-7 b,-0.33229,0.9934072
HAT-P-7 b,-0.31595,0.9931512
HAT-P-7 b,-0.29960,0.9935170
HAT-P-7 b,-0.28325,0.9932176
HAT-P-7 b,-0.26691,0.9930253
HAT-P-7 b,-0.25056,0.9933368
HAT-P-7 b,-0.23421,0.9934557
HAT-P-7 b,-0.21787,0.9933154
HAT-P-7 b,-0.20152,0.9933284
HAT-P-7 b,-0.18517,0.9931153
HAT-P-7 b,-0.16883,0.9932643
HAT-P-7 b,-0.15248,0.9934658
HAT-P-7 b,-0.13613,0.9931327
HAT-P-7 b,-0.11979,0.9930518
HAT-P-7 b,-0.10344,0.9933689
HAT-P-7 b,-0.08710,0.9933871
HAT-P-7 b,-0.07075,0.9932838
HAT-P-7 b,-0.05440,0.9931956
HAT-P-7 b,-0.03805,0.9935060
HAT-P-7 b,-0.02171,0.9934110
HAT-P-7 b,-0.00536,0.9934658
HAT-P-7 b,0.01099,0.9932427
HAT-P-7 b,0.02734,0.9930690
HAT-P-7 b,0.04368,0.9935540
HAT-P-7 b,0.06003,0.9931175
HAT-P-7 b,0.07637,0.9934582
HAT-P-7 b,0.09272,0.9930748
HAT-P-7 b,0.10907,0.9933677
HAT-P-7 b,0.12542,0.9933364
HAT-P-7 b,0.14176,0.9931048
HAT-P-7 b,0.15811,0.9934191
HAT-P-7 b,0.17445,0.9932259
HAT-P-7 b,0.19080,0.9935838
HAT-P-7 b,0.20715,0.9933069
HAT-P-7 b,0.22349,0.9933870
HAT-P-7 b,0.23984,0.9932748
HAT-P-7 b,0.25619,0.9932093
HAT-P-7 b,0.27254,0.9932638
HAT-P-7 b,0.28888,0.9933563
HAT-P-7 b,0.30523,0.9929993
HAT-P-7 b,0.32157,0.9931738
HAT-P-7 b,0.33792,0.9932264
HAT-P-7 b,0.35427,0.9934172
HAT-P-7 b,0.37062,0.9932587
HAT-P-7 b,0.38696,0.9931740
HAT-P-7 b,0.40331,0.9933110
HAT-P-7 b,0.41966,0.9934409
HAT-P-7 b,0.43600,0.9929404
HAT-P-7 b,0.45235,0.9933843
HAT-P-7 b,0.46870,0.9936999
HAT-P-7 b,0.48504,0.9929730
HAT-P-7 b,0.50139,0.9931784
HAT-P-7 b,0.51773,0.9934005
HAT-P-7 b,0.53408,0.9931392
HAT-P-7 b,0.55043,0.9934442
HAT-P-7 b,0.56677,0.9937064
HAT-P-7 b,0.58312,0.9934551
HAT-P-7 b,0.59947,0.9932660
HAT-P-7 b,0.61581,0.9934244
HAT-P-7 b,0.63216,0.9935049
HAT-P-7 b,0.64851,0.9933800
HAT-P-7 b,0.66485,0.9934760
HAT-P-7 b,0.68120,0.9935689
HAT-P-7 b,0.69755,0.9934390
HAT-P-7 b,0.71389,0.9935290
HAT-P-7 b,0.73024,0.9935014
HAT-P-7 b,0.74659,0.9933526
HAT-P-7 b,0.76293,0.9936873
HAT-P-7 b,0.77928,0.9937082
HAT-P-7 b,0.79563,0.9938209
HAT-P-7 b,0.81198,0.9936288
HAT-P-7 b,0.82832,0.9937012
HAT-P-7 b,0.84467,0.9934708
HAT-P-7 b,0.86101,0.9936895
HAT-P-7 b,0.87736,0.9937027
HAT-P-7 b,0.89371,0.9938404
HAT-P-7 b,0.91006,0.9936595
HAT-P-7 b,0.92640,0.9937834
HAT-P-7 b,0.94275,0.9936803
HAT-P-7 b,0.95910,0.9937281
HAT-P-7 b,0.97544,0.9937796
HAT-P-7 b,0.99179,0.9934586
HAT-P-7 b,1.00813,0.9935061
HAT-P-7 b,1.02448,0.9938190
HAT-P-7 b,1.04083,0.9937708
HAT-P-7 b,1.05718,0.9937199
HAT-P-7 b,1.07352,0.9936987
HAT-P-7 b,1.08987,0.9938761
HAT-P-7 b,1.10621,0.9939260
HAT-P-7 b,1.12256,0.9937768
HAT-P-7 b,1.13891,0.9938532
HAT-P-7 b,1.15526,0.9936997
HAT-P-7 b,1.17160,0.9941320
HAT-P-7 b,1.18795,0.9943466
HAT-P-7 b,1.20430,0.9940828
HAT-P-7 b,1.22064,0.9937721
HAT-P-7 b,1.23699,0.9943292
HAT-P-7 b,1.25334,0.9940224
HAT-P-7 b,1.26968,0.9940121
HAT-P-7 b,1.28603,0.9939510
HAT-P-7 b,1.30238,0.9940509
HAT-P-7 b,1.31872,0.9944925
HAT-P-7 b,1.33507,0.9945148
HAT-P-7 b,1.35142,0.9940483
HAT-P-7 b,1.36776,0.9945824
HAT-P-7 b,1.38411,0.9946234
HAT-P-7 b,1.40046,0.9945179
HAT-P-7 b,1.41680,0.9942600
HAT-P-7 b,1.43315,0.9943687
HAT-P-7 b,1.44950,0.9945074
HAT-P-7 b,1.46584,0.9946610
HAT-P-7 b,1.48219,0.9944515
HAT-P-7 b,1.49854,0.9945135
HAT-P-7 b,1.51488,0.9947137
HAT-P-7 b,1.53123,0.9948128
HAT-P-7 b,1.54758,0.9946337
HAT-P-7 b,1.56392,0.9951411
HAT-P-7 b,1.58027,0.9949291
HAT-P-7 b,1.59662,0.9950605
HAT-P-7 b,1.61296,0.9955832
HAT-P-7 b,1.62931,0.9951289
HAT-P-7 b,1.64566,0.9958336
HAT-P-7 b,1.66200,0.9959375
HAT-P-7 b,1.67835,0.9960530
HAT-P-7 b,1.69470,0.9963279
HAT-P-7 b,1.71104,0.9964570
HAT-P-7 b,1.72739,0.9967313
HAT-P-7 b,1.74374,0.9973099
HAT-P-7 b,1.76008,0.9974010
HAT-P-7 b,1.77643,0.9975088
HAT-P-7 b,1.79278,0.9978863
HAT-P-7 b,1.80912,0.9981523
HAT-P-7 b,1.82547,0.9984200
HAT-P-7 b,1.84182,0.9986722
HAT-P-7 b,1.85816,0.9987616
HAT-P-7 b,1.87451,0.9992490
HAT-P-7 b,1.89086,0.9992079
HAT-P-7 b,1.90720,0.9995595
HAT-P-7 b,1.92355,0.9999488
HAT-P-7 b,1.93990,1.0000691
HAT-P-7 b,1.95624,0.9997806
HAT-P-7 b,1.97259,1.0000651
HAT-P-7 b,1.98894,0.9998144
HAT-P-7 b,2.00529,0.9999632
HAT-P-7 b,2.02163,1.0001793
HAT-P-7 b,2.03798,1.0001213
HAT-P-7 b,2.05432,1.0001559
HAT-P-7 b,2.07067,1.0000333
HAT-P-7 b,2.08702,0.9998957
HAT-P-7 b,2.10336,0.9999025
HAT-P-7 b,2.11971,0.9999917
HAT-P-7 b,2.13606,1.0000106
HAT-P-7 b,2.15240,0.9997799
HAT-P-7 b,2.16875,0.9998575
HAT-P-7 b,2.18510,1.0002196
HAT-P-7 b,2.20144,1.0000668
HAT-P-7 b,2.21779,0.9997863
HAT-P-7 b,2.23414,1.0000315
HAT-P-7 b,2.25049,0.9997814
HAT-P-7 b,2.26683,0.9998302
HAT-P-7 b,2.28318,0.9998996
HAT-P-7 b,2.29952,0.9997003
HAT-P-7 b,2.31587,0.9999403
HAT-P-7 b,2.33222,0.9998033
HAT-P-7 b,2.34857,0.9998331
HAT-P-7 b,2.36491,1.0000703
HAT-P-7 b,2.38126,1.0000464
HAT-P-7 b,2.39761,0.9999301
HAT-P-7 b,2.41395,0.9999520
HAT-P-7 b,2.43030,0.9997862
HAT-P-7 b,2.44664,0.9997044
HAT-P-7 b,2.46299,1.0000960
HAT-P-7 b,2.47934,1.0002056
HAT-P-7 b,2.49569,0.9999710
HAT-P-7 b,2.51203,0.9997874
HAT-P-7 b,2.52838,0.9998671
HAT-P-7 b,2.54472,0.9999716
HAT-P-7 b,2.56107,1.0000584
HAT-P-7 b,2.57742,1.0000450
HAT-P-7 b,2.59376,1.0000205
HAT-P-7 b,2.61011,0.9999569
HAT-P-7 b,2.62646,1.0000144
HAT-P-7 b,2.64280,1.0000093
HAT-P-7 b,2.65915,0.9995524
HAT-P-7 b,2.67550,1.0003297
HAT-P-7 b,2.69184,0.9998941
HAT-P-7 b,2.70819,0.9999289
HAT-P-7 b,2.72454,1.0001163
HAT-P-7 b,2.74088,0.9999467
HAT-P-7 b,2.75723,1.0001897
HAT-P-7 b,2.77358,1.0000057
HAT-P-7 b,2.78993,1.0000338
HAT-P-7 b,2.80627,0.9999623
HAT-P-7 b,2.82262,1.0000437
HAT-P-7 b,2.83896,1.0000949
HAT-P-7 b,2.85531,0.9999825
HAT-P-7 b,2.87166,0.9998581
HAT-P-7 b,2.88800,0.9999273
HAT-P-7 b,2.90435,1.0000367
HAT-P-7 b,2.92070,0.9998920
HAT-P-7 b,2.93705,1.0002266
HAT-P-7 b,2.95339,1.0000116
HAT-P-7 b,2.96974,1.0004309
HAT-P-7 b,2.98608,1.0000637
HAT-P-7 b,3.00243,1.0002666
HAT-P-7 b,3.01878,1.0000526
HAT-P-7 b,3.03513,1.0000404
HAT-P-7 b,3.05147,0.9999484
HAT-P-7 b,3.06782,0.9999524
HAT-P-7 b,3.08416,0.9999470
HAT-P-7 b,3.10051,0.9998900
HAT-P-7 b,3.11686,0.9998384
HAT-P-7 b,3.13321,0.9998313
HAT-P-7 b,3.14955,0.9999142
HAT-P-7 b,3.16590,1.0000333
HAT-P-7 b,3.18225,0.9998520
HAT-P-7 b,3.19859,1.0001930
HAT-P-7 b,3.21494,0.9999963
HAT-P-7 b,3.23128,0.9999635
HAT-P-7 b,3.24763,1.0000446
HAT-P-7 b,3.26398,0.9997836
HAT-P-7 b,3.28033,1.0001367
HAT-P-7 b,3.29667,0.9999928
HAT-P-7 b,3.31302,0.9999895
HAT-P-7 b,3.32937,1.0001005
HAT-P-7 b,3.34571,0.9999389
HAT-P-7 b,3.36206,0.9999966
HAT-P-7 b,3.37841,1.0001730
HAT-P-7 b,3.39475,0.9998335
HAT-P-7 b,3.41110,1.0000638
HAT-P-7 b,3.42745,0.9998409
HAT-P-7 b,3.44379,1.0000738
HAT-P-7 b,3.46014,0.9999389
HAT-P-7 b,3.47649,0.9998353
HAT-P-7 b,3.49283,1.0000025
HAT-P-7 b,3.50918,1.0000429
HAT-P-7 b,3.52553,0.9997017
HAT-P-7 b,3.54187,0.9997678
HAT-P-7 b,3.55822,0.9999948
HAT-P-7 b,3.57457,0.9999697
HAT-P-7 b,3.59091,0.9999036
HAT-P-7 b,3.60726,0.9997323
HAT-P-7 b,3.62361,0.9997949
HAT-P-7 b,3.63995,0.9997902
HAT-P-7 b,3.65630,0.9998384
HAT-P-7 b,3.67265,0.9999329
HAT-P-7 b,3.68899,0.9999111
HAT-P-7 b,3.70534,0.9998930
HAT-P-7 b,3.72169,0.9998049
HAT-P-7 b,3.73803,0.9997805
HAT-P-7 b,3.75438,1.0000821
HAT-P-7 b,3.77073,1.0001935
HAT-P-7 b,3.78707,0.9998988
HAT-P-7 b,3.80342,0.9999388
HAT-P-7 b,3.81977,0.9999286
HAT-P-7 b,3.83611,1.0000850
HAT-P-7 b,3.85246,0.9997397
HAT-P-7 b,3.86881,0.9998693
HAT-P-7 b,3.88515,0.9999428
HAT-P-7 b,3.90150,0.9999844
HAT-P-7 b,3.91785,1.0000444
HAT-P-7 b,3.93419,1.0000513
HAT-P-7 b,3.95054,1.0000698
HAT-P-7 b,3.96689,0.9998484
HAT-P-7 b,3.98323,0.9998321
HAT-P-7 b,3.99958,1.0000645
HAT-P-7 b,4.01593,1.0000312
HAT-P-7 b,4.03227,0.9999369
HAT-P-7 b,4.04862,0.9998935
HAT-P-7 b,4.06497,0.9999586
HAT-P-7 b,4.08131,1.0000011
HAT-P-7 b,4.09766,1.0001742
HAT-P-7 b,4.11401,0.9999821
HAT-P-7 b,4.13036,1.0001314
HAT-P-7 b,4.14670,0.9998625
HAT-P-7 b,4.16305,0.9999094
HAT-P-7 b,4.17939,0.9999832
HAT-P-7 b,4.19574,1.0000308
HAT-P-7 b,4.21209,0.9999172
HAT-P-7 b,4.22844,0.9997650
HAT-P-7 b,4.24478,0.9999471
HAT-P-7 b,4.26113,1.0002032
HAT-P-7 b,4.27747,0.9997681
HAT-P-7 b,4.29382,0.9997632
HAT-P-7 b,4.31017,1.0000339
HAT-P-7 b,4.32651,1.0002734
HAT-P-7 b,4.34286,1.0000012
HAT-P-7 b,4.35921,0.9997364
HAT-P-7 b,4.37556,1.0001236
HAT-P-7 b,4.39190,0.9997869
HAT-P-7 b,4.40825,1.0000343
HAT-P-7 b,4.42459,0.9996529
HAT-P-7 b,4.44094,0.9998734
HAT-P-7 b,4.45729,0.9998360
HAT-P-7 b,4.47364,0.9999112
HAT-P-7 b,4.48998,1.0002253
HAT-P-7 b,4.50633,0.9999639
HAT-P-7 b,4.52268,0.9999474
HAT-P-7 b,4.53902,0.9999188
HAT-P-7 b,4.55537,0.9999641
HAT-P-7 b,4.57172,1.0000391
HAT-P-7 b,4.58806,0.9997541
HAT-P-7 b,4.60441,0.9998714
HAT-P-7 b,4.62075,1.0000698
HAT-P-7 b,4.63710,1.0001799
HAT-P-7 b,4.65345,0.9999461
HAT-P-7 b,4.66979,0.9999735
HAT-P-7 b,4.68614,1.0000690
HAT-P-7 b,4.70249,1.0001377
HAT-P-7 b,4.71883,1.0002417
HAT-P-7 b,4.73518,1.0003001
HAT-P-7 b,4.75153,0.9999306
HAT-P-7 b,4.76787,0.9999522
HAT-P-7 b,4.78422,0.9999282
HAT-P-7 b,4.80057,1.0000371
HAT-P-7 b,4.81691,1.0001213
HAT-P-7 b,4.83326,1.0001151
HAT-P-7 b,4.84961,1.0002286
HAT-P-7 b,4.86595,0.9999764
HAT-P-7 b,4.88230,1.0001453
HAT-P-7 b,4.89865,0.9999591
HAT-P-7 b,4.91500,0.9998569
HAT-P-7 b,4.93134,0.9997983
HAT-P-7 b,4.94769,0.9998488
HAT-P-7 b,4.96403,1.0000268
HAT-P-7 b,4.98038,1.0002481
HAT-P-7 b,4.99673,1.0001394
HAT-P-7 b,5.01307,1.0001454
HAT-P-7 b,5.02942,1.0002746
HAT-P-7 b,5.04577,0.9995681
HAT-P-7 b,5.06211,0.9999618
HAT-P-7 b,5.07846,0.9998010
HAT-P-7 b,5.09481,0.9998945
HAT-P-7 b,5.11115,0.9997579
HAT-P-7 b,5.12750,0.9997660
HAT-P-7 b,5.14385,0.9997729
HAT-P-7 b,5.16020,0.9999762
HAT-P-7 b,5.17654,0.9995945
HAT-P-7 b,5.19289,0.9998330
HAT-P-7 b,5.20923,0.9999486
HAT-P-7 b,5.22558,1.0001609
HAT-P-7 b,5.24193,1.0000351
HAT-P-7 b,5.25828,0.9999086
HAT-P-7 b,5.27462,1.0000950
HAT-P-7 b,5.29097,0.9999576
HAT-P-7 b,5.30732,0.9997733
HAT-P-7 b,5.32366,0.9997197
HAT-P-7 b,5.34001,0.9998520
HAT-P-7 b,5.35635,0.9999249
HAT-P-7 b,5.37270,1.0000607
HAT-P-7 b,5.38905,0.9998720
HAT-P-7 b,5.40540,1.0001430
HAT-P-7 b,5.42174,0.9999781
HAT-P-7 b,5.43809,1.0001606
HAT-P-7 b,5.45443,1.0000963
HAT-P-7 b,5.47078,1.0000104
HAT-P-7 b,5.48713,1.0000696
HAT-P-7 b,5.50348,1.0000237
HAT-P-7 b,5.51982,0.9999934
HAT-P-7 b,5.53617,1.0000378
HAT-P-7 b,5.55252,0.9998337
HAT-P-7 b,5.56886,1.0002282
HAT-P-7 b,5.58521,0.9998659
HAT-P-7 b,5.60156,1.0000152
HAT-P-7 b,5.61790,0.9998863
HAT-P-7 b,5.63425,0.9999549
HAT-P-7 b,5.65060,0.9999113
HAT-P-7 b,5.66694,0.9999989
HAT-P-7 b,5.68329,1.0000320
HAT-P-7 b,5.69964,1.0000091
HAT-P-7 b,5.71598,0.9999736
HAT-P-7 b,5.73233,1.0000542
HAT-P-7 b,5.74868,1.0000064
HAT-P-7 b,5.76502,1.0001072
HAT-P-7 b,5.78137,0.9999102
HAT-P-7 b,5.79772,0.9991964
HAT-P-7 b,5.81406,0.9998955
HAT-P-7 b,5.83041,1.0001356
HAT-P-7 b,5.84676,1.0000643
HAT-P-7 b,5.86310,1.0002718
HAT-P-7 b,5.87945,1.0003027
HAT-P-7 b,5.89580,1.0001527
HAT-P-7 b,5.91214,0.9999595
HAT-P-7 b,5.92849,1.0001695
HAT-P-7 b,5.94484,1.0001386
HAT-P-7 b,5.96118,0.9998955
HAT-P-7 b,5.97753,0.9999432
HAT-P-7 b,5.99388,0.9998569
HAT-P-7 b,6.01022,1.0000708
HAT-P-7 b,6.02657,0.9998690
HAT-P-7 b,6.04292,1.0000099
HAT-P-7 b,6.05926,0.9999096
HAT-P-7 b,6.07561,0.9997715
HAT-P-7 b,6.09196,1.0000518
HAT-P-7 b,6.10830,0.9999627
HAT-P-7 b,6.12465,0.9997886
HAT-P-7 b,6.14099,1.0001093
HAT-P-7 b,6.15734,0.9999012
HAT-P-7 b,6.17369,0.9998876
HAT-P-7 b,6.19004,0.9997572
HAT-P-7 b,6.20638,1.0001123
HAT-P-7 b,6.22273,1.0000242
HAT-P-7 b,6.23908,1.0000179
HAT-P-7 b,6.25542,1.0000787
HAT-P-7 b,6.27177,0.9999719
HAT-P-7 b,6.28812,1.0000504
HAT-P-7 b,6.30446,1.0003111
HAT-P-7 b,6.32081,1.0001310
HAT-P-7 b,6.33716,1.0000900
HAT-P-7 b,6.35351,1.0002947
HAT-P-7 b,6.36985,1.0000897
HAT-P-7 b,6.38620,1.0000848
HAT-P-7 b,6.40254,0.9999788
HAT-P-7 b,6.41889,1.0001220
HAT-P-7 b,6.43524,1.0000218
HAT-P-7 b,6.45158,1.0002831
HAT-P-7 b,6.46793,1.0000507
HAT-P-7 b,6.48428,0.9999461
HAT-P-7 b,6.50063,0.9998768
HAT-P-7 b,6.51697,1.0002639
HAT-P-7 b,6.53332,1.0004629
HAT-P-7 b,6.54966,1.0000736
HAT-P-7 b,6.56601,1.0003791
HAT-P-7 b,6.58236,1.0000416
HAT-P-7 b,6.59871,1.0002069
HAT-P-7 b,6.61505,0.9999591
HAT-P-7 b,6.63140,0.9999684
HAT-P-7 b,6.64774,1.0000625
HAT-P-7 b,6.66409,1.0000129
HAT-P-7 b,6.68044,1.0002424
HAT-P-7 b,6.69679,0.9999747
HAT-P-7 b,6.71313,0.9999798
HAT-P-7 b,6.72948,1.0001256
HAT-P-7 b,6.74583,1.0000610
HAT-P-7 b,6.76217,1.0001962
HAT-P-7 b,6.77852,0.9999554
HAT-P-7 b,6.79486,0.9998390
HAT-P-7 b,6.81121,0.9998876
HAT-P-7 b,6.82756,1.0000234
HAT-P-7 b,6.84390,1.0003048
HAT-P-7 b,6.86025,0.9999228
HAT-P-7 b,6.87660,0.9999380
HAT-P-7 b,6.89294,1.0000296
HAT-P-7 b,6.90929,0.9998941
HAT-P-7 b,6.92564,0.9999384
HAT-P-7 b,6.94198,0.9998567
HAT-P-7 b,6.95833,1.0003933
HAT-P-7 b,6.97468,0.9998255
HAT-P-7 b,6.99102,1.0000663
HAT-P-7 b,7.00737,0.9998779
HAT-P-7 b,7.02372,1.0000641
HAT-P-7 b,7.04006,1.0000165
HAT-P-7 b,7.05641,1.0002138
HAT-P-7 b,7.07276,1.0000891
HAT-P-7 b,7.08910,1.0007005
HAT-P-7 b,7.10545,0.9998816
HAT-P-7 b,7.12180,1.0000290
HAT-P-7 b,7.13814,0.9993984
HAT-P-7 b,7.15449,1.0001422
HAT-P-7 b,7.17083,1.0001363
HAT-P-7 b,7.18718,1.0000926
HAT-P-7 b,7.20353,0.9998674
HAT-P-7 b,7.21988,1.0000121
HAT-P-7 b,7.23622,1.0002344
HAT-P-7 b,7.25257,0.9999081
HAT-P-7 b,7.26892,1.0001564
HAT-P-7 b,7.28527,0.9997683
HAT-P-7 b,7.30161,0.9998349
HAT-P-7 b,7.31796,1.0000513
HAT-P-7 b,7.33430,0.9998357
HAT-P-7 b,7.35065,1.0002690
HAT-P-7 b,7.36700,0.9999479
HAT-P-7 b,7.38335,1.0000115
HAT-P-7 b,7.39969,0.9998909
HAT-P-7 b,7.41604,0.9999006
HAT-P-7 b,7.43239,1.0000444
HAT-P-7 b,7.44873,0.9999959
HAT-P-7 b,7.46508,0.9999734
HAT-P-7 b,7.48143,1.0001083
HAT-P-7 b,7.49777,0.9998634
HAT-P-7 b,7.51412,0.9999846
HAT-P-7 b,7.53047,1.0000892
HAT-P-7 b,7.54681,0.9999971
HAT-P-7 b,7.56316,1.0000537
HAT-P-7 b,7.57950,1.0000473
HAT-P-7 b,7.59585,1.0001717
HAT-P-7 b,7.61220,0.9998977
HAT-P-7 b,7.62855,1.0000070
HAT-P-7 b,7.64489,0.9997279
HAT-P-7 b,7.66124,0.9995111
HAT-P-7 b,7.67759,0.9996217
HAT-P-7 b,7.69393,1.0001972
HAT-P-7 b,7.71028,1.0002312
HAT-P-7 b,7.72662,0.9997047
HAT-P-7 b,7.74297,0.9998819
HAT-P-7 b,7.75932,1.0000123
HAT-P-7 b,7.77567,0.9999489
HAT-P-7 b,7.79201,0.9999701
HAT-P-7 b,7.80836,0.9998930
HAT-P-7 b,7.82471,0.9998290
HAT-P-7 b,7.84105,1.0000698
HAT-P-7 b,7.85740,0.9997626
HAT-P-7 b,7.87375,0.9998539
HAT-P-7 b,7.89009,0.9999816
HAT-P-7 b,7.90644,0.9998374
HAT-P-7 b,7.92279,1.0002181
HAT-P-7 b,7.93913,0.9999503
HAT-P-7 b,7.95548,1.0001872
HAT-P-7 b,7.97183,0.9999861
HAT-P-7 b,7.98817,1.0001027
HAT-P-7 b,8.00452,1.0001294
HAT-P-7 b,8.02087,1.0000560
HAT-P-7 b,8.03721,1.0000687
HAT-P-7 b,8.05356,1.0000897
HAT-P-7 b,8.06991,0.9998888
HAT-P-7 b,8.08625,1.0001383
HAT-P-7 b,8.10260,1.0000067
HAT-P-7 b,8.11895,1.0001583
HAT-P-7 b,8.13529,1.0001731
HAT-P-7 b,8.15164,1.0001467
HAT-P-7 b,8.16799,1.0000626
HAT-P-7 b,8.18433,1.0001887
HAT-P-7 b,8.20068,1.0000717
HAT-P-7 b,8.21703,1.0001572
HAT-P-7 b,8.23337,1.0000273
HAT-P-7 b,8.24972,1.0001368
HAT-P-7 b,8.26606,1.0001474
HAT-P-7 b,8.28241,1.0000850
HAT-P-7 b,8.29876,0.9998383
HAT-P-7 b,8.31511,1.0001535
HAT-P-7 b,8.33145,0.9998561
HAT-P-7 b,8.34780,0.9999801
HAT-P-7 b,8.36414,0.9999160
HAT-P-7 b,8.38049,1.0000358
HAT-P-7 b,8.39684,0.9998206
HAT-P-7 b,-8.39075,1.0002582
HAT-P-7 b,-8.37441,0.9998841
HAT-P-7 b,-8.35806,1.0000345
HAT-P-7 b,-8.34171,1.0000701
HAT-P-7 b,-8.32537,0.9998950
HAT-P-7 b,-8.30902,1.0000237
HAT-P-7 b,-8.29267,1.0002058
HAT-P-7 b,-8.27633,1.0001041
HAT-P-7 b,-8.25998,0.9997676
HAT-P-7 b,-8.24363,0.9999954
HAT-P-7 b,-8.22729,1.0002236
HAT-P-7 b,-8.21094,0.9999157
HAT-P-7 b,-8.19460,0.9999834
HAT-P-7 b,-8.17825,0.9999818
HAT-P-7 b,-8.16190,0.9997146
HAT-P-7 b,-8.14555,1.0000262
HAT-P-7 b,-8.12921,0.9998519
HAT-P-7 b,-8.11286,1.0000324
HAT-P-7 b,-8.09652,1.0001043
